Cell Type,TF/HM,Read Type,BAM URL,PEAKS_URL
K562,ZKSCAN1,Single,https://www.encodeproject.org/files/ENCFF142DHE/@@download/ENCFF142DHE.bam,https://www.encodeproject.org/files/ENCFF656CUX/@@download/ENCFF656CUX.bed.gz
K562 genetically modified using CRISPR,3xFLAG-ATF1,Single,https://www.encodeproject.org/files/ENCFF344MHB/@@download/ENCFF344MHB.bam,https://www.encodeproject.org/files/ENCFF189NGD/@@download/ENCFF189NGD.bed.gz
K562 genetically modified using CRISPR,3xFLAG-ATF1,Single,https://www.encodeproject.org/files/ENCFF837QKV/@@download/ENCFF837QKV.bam,https://www.encodeproject.org/files/ENCFF189NGD/@@download/ENCFF189NGD.bed.gz
K562,CBX5,Single,https://www.encodeproject.org/files/ENCFF720LMT/@@download/ENCFF720LMT.bam,https://www.encodeproject.org/files/ENCFF361FQK/@@download/ENCFF361FQK.bed.gz
K562,CBX5,Single,https://www.encodeproject.org/files/ENCFF454ZDW/@@download/ENCFF454ZDW.bam,https://www.encodeproject.org/files/ENCFF361FQK/@@download/ENCFF361FQK.bed.gz
GM12878,TBP,Single,https://www.encodeproject.org/files/ENCFF000WFF/@@download/ENCFF000WFF.bam,https://www.encodeproject.org/files/ENCFF113YPN/@@download/ENCFF113YPN.bed.gz
GM12878,TBP,Single,https://www.encodeproject.org/files/ENCFF641CUP/@@download/ENCFF641CUP.bam,https://www.encodeproject.org/files/ENCFF113YPN/@@download/ENCFF113YPN.bed.gz
GM12878,TBP,Single,https://www.encodeproject.org/files/ENCFF532CDZ/@@download/ENCFF532CDZ.bam,https://www.encodeproject.org/files/ENCFF113YPN/@@download/ENCFF113YPN.bed.gz
K562 genetically modified using stable transfection,eGFP-ADNP,Single,https://www.encodeproject.org/files/ENCFF256CWL/@@download/ENCFF256CWL.bam,https://www.encodeproject.org/files/ENCFF590LRH/@@download/ENCFF590LRH.bed.gz
K562 genetically modified using stable transfection,eGFP-ADNP,Single,https://www.encodeproject.org/files/ENCFF479XRX/@@download/ENCFF479XRX.bam,https://www.encodeproject.org/files/ENCFF590LRH/@@download/ENCFF590LRH.bed.gz
K562,USF1,Single,https://www.encodeproject.org/files/ENCFF000QJG/@@download/ENCFF000QJG.bam,https://www.encodeproject.org/files/ENCFF385JVK/@@download/ENCFF385JVK.bed.gz
K562,USF1,Single,https://www.encodeproject.org/files/ENCFF827PYV/@@download/ENCFF827PYV.bam,https://www.encodeproject.org/files/ENCFF385JVK/@@download/ENCFF385JVK.bed.gz
K562,USF1,Single,https://www.encodeproject.org/files/ENCFF318WJA/@@download/ENCFF318WJA.bam,https://www.encodeproject.org/files/ENCFF385JVK/@@download/ENCFF385JVK.bed.gz
K562 treated with interferon alpha for 6 hours,IRF1,Single,https://www.encodeproject.org/files/ENCFF000YRF/@@download/ENCFF000YRF.bam,https://www.encodeproject.org/files/ENCFF517QNU/@@download/ENCFF517QNU.bed.gz
K562 treated with interferon alpha for 6 hours,IRF1,Single,https://www.encodeproject.org/files/ENCFF780TME/@@download/ENCFF780TME.bam,https://www.encodeproject.org/files/ENCFF517QNU/@@download/ENCFF517QNU.bed.gz
K562 treated with interferon alpha for 6 hours,IRF1,Single,https://www.encodeproject.org/files/ENCFF026NGK/@@download/ENCFF026NGK.bam,https://www.encodeproject.org/files/ENCFF517QNU/@@download/ENCFF517QNU.bed.gz
GM12878,HSF1,Single,https://www.encodeproject.org/files/ENCFF947SAR/@@download/ENCFF947SAR.bam,https://www.encodeproject.org/files/ENCFF607QZV/@@download/ENCFF607QZV.bed.gz
GM12878,HSF1,Single,https://www.encodeproject.org/files/ENCFF278BHT/@@download/ENCFF278BHT.bam,https://www.encodeproject.org/files/ENCFF607QZV/@@download/ENCFF607QZV.bed.gz
GM12878,TBL1XR1,Single,https://www.encodeproject.org/files/ENCFF000WEW/@@download/ENCFF000WEW.bam,https://www.encodeproject.org/files/ENCFF453YFD/@@download/ENCFF453YFD.bed.gz
GM12878,TBL1XR1,Single,https://www.encodeproject.org/files/ENCFF644ZOB/@@download/ENCFF644ZOB.bam,https://www.encodeproject.org/files/ENCFF453YFD/@@download/ENCFF453YFD.bed.gz
GM12878,TBL1XR1,Single,https://www.encodeproject.org/files/ENCFF665YWG/@@download/ENCFF665YWG.bam,https://www.encodeproject.org/files/ENCFF453YFD/@@download/ENCFF453YFD.bed.gz
K562,ZBTB7A,Single,https://www.encodeproject.org/files/ENCFF000QKX/@@download/ENCFF000QKX.bam,https://www.encodeproject.org/files/ENCFF644MVI/@@download/ENCFF644MVI.bed.gz
K562,ZBTB7A,Single,https://www.encodeproject.org/files/ENCFF642RRS/@@download/ENCFF642RRS.bam,https://www.encodeproject.org/files/ENCFF644MVI/@@download/ENCFF644MVI.bed.gz
K562,ZBTB7A,Single,https://www.encodeproject.org/files/ENCFF920CCJ/@@download/ENCFF920CCJ.bam,https://www.encodeproject.org/files/ENCFF644MVI/@@download/ENCFF644MVI.bed.gz
K562,RBM39,Single,https://www.encodeproject.org/files/ENCFF283FKG/@@download/ENCFF283FKG.bam,https://www.encodeproject.org/files/ENCFF931FDJ/@@download/ENCFF931FDJ.bed.gz
K562,RBM39,Single,https://www.encodeproject.org/files/ENCFF338GMK/@@download/ENCFF338GMK.bam,https://www.encodeproject.org/files/ENCFF931FDJ/@@download/ENCFF931FDJ.bed.gz
K562 treated with interferon alpha for 30 minutes,STAT1,Single,https://www.encodeproject.org/files/ENCFF000YZN/@@download/ENCFF000YZN.bam,https://www.encodeproject.org/files/ENCFF695SDJ/@@download/ENCFF695SDJ.bed.gz
K562 treated with interferon alpha for 30 minutes,STAT1,Single,https://www.encodeproject.org/files/ENCFF764OHG/@@download/ENCFF764OHG.bam,https://www.encodeproject.org/files/ENCFF695SDJ/@@download/ENCFF695SDJ.bed.gz
K562 treated with interferon alpha for 30 minutes,STAT1,Single,https://www.encodeproject.org/files/ENCFF524MMM/@@download/ENCFF524MMM.bam,https://www.encodeproject.org/files/ENCFF695SDJ/@@download/ENCFF695SDJ.bed.gz
K562,SIN3A,Single,https://www.encodeproject.org/files/ENCFF000QFP/@@download/ENCFF000QFP.bam,https://www.encodeproject.org/files/ENCFF453GLP/@@download/ENCFF453GLP.bed.gz
K562,SIN3A,Single,https://www.encodeproject.org/files/ENCFF125VLH/@@download/ENCFF125VLH.bam,https://www.encodeproject.org/files/ENCFF453GLP/@@download/ENCFF453GLP.bed.gz
K562,SIN3A,Single,https://www.encodeproject.org/files/ENCFF696ANF/@@download/ENCFF696ANF.bam,https://www.encodeproject.org/files/ENCFF453GLP/@@download/ENCFF453GLP.bed.gz
K562,SIN3A,Single,https://www.encodeproject.org/files/ENCFF076YJG/@@download/ENCFF076YJG.bam,https://www.encodeproject.org/files/ENCFF453GLP/@@download/ENCFF453GLP.bed.gz
K562,SIN3A,Single,https://www.encodeproject.org/files/ENCFF579IUE/@@download/ENCFF579IUE.bam,https://www.encodeproject.org/files/ENCFF453GLP/@@download/ENCFF453GLP.bed.gz
K562,ZMIZ1,Single,https://www.encodeproject.org/files/ENCFF000ZFP/@@download/ENCFF000ZFP.bam,https://www.encodeproject.org/files/ENCFF041EID/@@download/ENCFF041EID.bed.gz
K562,ZMIZ1,Single,https://www.encodeproject.org/files/ENCFF417CFO/@@download/ENCFF417CFO.bam,https://www.encodeproject.org/files/ENCFF041EID/@@download/ENCFF041EID.bed.gz
K562,ZMIZ1,Single,https://www.encodeproject.org/files/ENCFF036GYH/@@download/ENCFF036GYH.bam,https://www.encodeproject.org/files/ENCFF041EID/@@download/ENCFF041EID.bed.gz
K562,ZMIZ1,Single,https://www.encodeproject.org/files/ENCFF615LBT/@@download/ENCFF615LBT.bam,https://www.encodeproject.org/files/ENCFF041EID/@@download/ENCFF041EID.bed.gz
K562,ZMIZ1,Single,https://www.encodeproject.org/files/ENCFF708LOC/@@download/ENCFF708LOC.bam,https://www.encodeproject.org/files/ENCFF041EID/@@download/ENCFF041EID.bed.gz
K562,CBX1,Single,https://www.encodeproject.org/files/ENCFF493UYW/@@download/ENCFF493UYW.bam,https://www.encodeproject.org/files/ENCFF135TJX/@@download/ENCFF135TJX.bed.gz
K562,CBX1,Single,https://www.encodeproject.org/files/ENCFF997CVO/@@download/ENCFF997CVO.bam,https://www.encodeproject.org/files/ENCFF135TJX/@@download/ENCFF135TJX.bed.gz
K562,CBX1,Single,https://www.encodeproject.org/files/ENCFF798GLN/@@download/ENCFF798GLN.bam,https://www.encodeproject.org/files/ENCFF135TJX/@@download/ENCFF135TJX.bed.gz
K562,DEAF1,Single,https://www.encodeproject.org/files/ENCFF552FVW/@@download/ENCFF552FVW.bam,https://www.encodeproject.org/files/ENCFF433RNR/@@download/ENCFF433RNR.bed.gz
K562,DEAF1,Single,https://www.encodeproject.org/files/ENCFF584YAE/@@download/ENCFF584YAE.bam,https://www.encodeproject.org/files/ENCFF433RNR/@@download/ENCFF433RNR.bed.gz
GM12878,NFIC,Single,https://www.encodeproject.org/files/ENCFF000NXX/@@download/ENCFF000NXX.bam,https://www.encodeproject.org/files/ENCFF019FNI/@@download/ENCFF019FNI.bed.gz
GM12878,NFIC,Single,https://www.encodeproject.org/files/ENCFF041PWP/@@download/ENCFF041PWP.bam,https://www.encodeproject.org/files/ENCFF019FNI/@@download/ENCFF019FNI.bed.gz
GM12878,NFIC,Single,https://www.encodeproject.org/files/ENCFF930KIJ/@@download/ENCFF930KIJ.bam,https://www.encodeproject.org/files/ENCFF019FNI/@@download/ENCFF019FNI.bed.gz
K562 genetically modified using CRISPR,eGFP-ZNF766,Single,https://www.encodeproject.org/files/ENCFF864FKK/@@download/ENCFF864FKK.bam,https://www.encodeproject.org/files/ENCFF040CEH/@@download/ENCFF040CEH.bed.gz
K562 genetically modified using CRISPR,eGFP-ZNF766,Single,https://www.encodeproject.org/files/ENCFF323PVX/@@download/ENCFF323PVX.bam,https://www.encodeproject.org/files/ENCFF040CEH/@@download/ENCFF040CEH.bed.gz
GM12878,ESRRA,Single,https://www.encodeproject.org/files/ENCFF000VVE/@@download/ENCFF000VVE.bam,https://www.encodeproject.org/files/ENCFF927WFK/@@download/ENCFF927WFK.bed.gz
GM12878,ESRRA,Single,https://www.encodeproject.org/files/ENCFF063WPO/@@download/ENCFF063WPO.bam,https://www.encodeproject.org/files/ENCFF927WFK/@@download/ENCFF927WFK.bed.gz
GM12878,ESRRA,Single,https://www.encodeproject.org/files/ENCFF384RBC/@@download/ENCFF384RBC.bam,https://www.encodeproject.org/files/ENCFF927WFK/@@download/ENCFF927WFK.bed.gz
K562,GABPA,Single,https://www.encodeproject.org/files/ENCFF000QAK/@@download/ENCFF000QAK.bam,https://www.encodeproject.org/files/ENCFF961HHN/@@download/ENCFF961HHN.bed.gz
K562,GABPA,Single,https://www.encodeproject.org/files/ENCFF633ZKV/@@download/ENCFF633ZKV.bam,https://www.encodeproject.org/files/ENCFF961HHN/@@download/ENCFF961HHN.bed.gz
K562,GABPA,Single,https://www.encodeproject.org/files/ENCFF175EOK/@@download/ENCFF175EOK.bam,https://www.encodeproject.org/files/ENCFF961HHN/@@download/ENCFF961HHN.bed.gz
GM12878,TBL1XR1,Single,https://www.encodeproject.org/files/ENCFF000WEV/@@download/ENCFF000WEV.bam,https://www.encodeproject.org/files/ENCFF630PWI/@@download/ENCFF630PWI.bed.gz
GM12878,TBL1XR1,Single,https://www.encodeproject.org/files/ENCFF444FLD/@@download/ENCFF444FLD.bam,https://www.encodeproject.org/files/ENCFF630PWI/@@download/ENCFF630PWI.bed.gz
GM12878,TBL1XR1,Single,https://www.encodeproject.org/files/ENCFF581YGH/@@download/ENCFF581YGH.bam,https://www.encodeproject.org/files/ENCFF630PWI/@@download/ENCFF630PWI.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF000YWR/@@download/ENCFF000YWR.bam,https://www.encodeproject.org/files/ENCFF538LJI/@@download/ENCFF538LJI.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF699LQL/@@download/ENCFF699LQL.bam,https://www.encodeproject.org/files/ENCFF538LJI/@@download/ENCFF538LJI.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF318TVO/@@download/ENCFF318TVO.bam,https://www.encodeproject.org/files/ENCFF538LJI/@@download/ENCFF538LJI.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF000RWQ/@@download/ENCFF000RWQ.bam,https://www.encodeproject.org/files/ENCFF538LJI/@@download/ENCFF538LJI.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF557TSR/@@download/ENCFF557TSR.bam,https://www.encodeproject.org/files/ENCFF538LJI/@@download/ENCFF538LJI.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF397EBT/@@download/ENCFF397EBT.bam,https://www.encodeproject.org/files/ENCFF538LJI/@@download/ENCFF538LJI.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF000YWW/@@download/ENCFF000YWW.bam,https://www.encodeproject.org/files/ENCFF538LJI/@@download/ENCFF538LJI.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF000QDN/@@download/ENCFF000QDN.bam,https://www.encodeproject.org/files/ENCFF538LJI/@@download/ENCFF538LJI.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF612KLG/@@download/ENCFF612KLG.bam,https://www.encodeproject.org/files/ENCFF538LJI/@@download/ENCFF538LJI.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF822HFC/@@download/ENCFF822HFC.bam,https://www.encodeproject.org/files/ENCFF538LJI/@@download/ENCFF538LJI.bed.gz
GM12878,MTA3,Single,https://www.encodeproject.org/files/ENCFF000NXH/@@download/ENCFF000NXH.bam,https://www.encodeproject.org/files/ENCFF496UYK/@@download/ENCFF496UYK.bed.gz
GM12878,MTA3,Single,https://www.encodeproject.org/files/ENCFF390XDX/@@download/ENCFF390XDX.bam,https://www.encodeproject.org/files/ENCFF496UYK/@@download/ENCFF496UYK.bed.gz
GM12878,MTA3,Single,https://www.encodeproject.org/files/ENCFF420JTZ/@@download/ENCFF420JTZ.bam,https://www.encodeproject.org/files/ENCFF496UYK/@@download/ENCFF496UYK.bed.gz
K562,CTCF,Single,https://www.encodeproject.org/files/ENCFF000PXT/@@download/ENCFF000PXT.bam,https://www.encodeproject.org/files/ENCFF443OXB/@@download/ENCFF443OXB.bed.gz
K562,CTCF,Single,https://www.encodeproject.org/files/ENCFF866NKL/@@download/ENCFF866NKL.bam,https://www.encodeproject.org/files/ENCFF443OXB/@@download/ENCFF443OXB.bed.gz
K562,CTCF,Single,https://www.encodeproject.org/files/ENCFF823ECV/@@download/ENCFF823ECV.bam,https://www.encodeproject.org/files/ENCFF443OXB/@@download/ENCFF443OXB.bed.gz
K562,CTCF,Single,https://www.encodeproject.org/files/ENCFF000BWC/@@download/ENCFF000BWC.bam,https://www.encodeproject.org/files/ENCFF443OXB/@@download/ENCFF443OXB.bed.gz
K562,CTCF,Single,https://www.encodeproject.org/files/ENCFF000RWA/@@download/ENCFF000RWA.bam,https://www.encodeproject.org/files/ENCFF443OXB/@@download/ENCFF443OXB.bed.gz
K562,CTCF,Single,https://www.encodeproject.org/files/ENCFF000YLU/@@download/ENCFF000YLU.bam,https://www.encodeproject.org/files/ENCFF443OXB/@@download/ENCFF443OXB.bed.gz
K562,CTCF,Single,https://www.encodeproject.org/files/ENCFF496SZR/@@download/ENCFF496SZR.bam,https://www.encodeproject.org/files/ENCFF443OXB/@@download/ENCFF443OXB.bed.gz
K562,CTCF,Single,https://www.encodeproject.org/files/ENCFF298LBZ/@@download/ENCFF298LBZ.bam,https://www.encodeproject.org/files/ENCFF443OXB/@@download/ENCFF443OXB.bed.gz
K562,CTCF,Single,https://www.encodeproject.org/files/ENCFF001HTD/@@download/ENCFF001HTD.bam,https://www.encodeproject.org/files/ENCFF443OXB/@@download/ENCFF443OXB.bed.gz
GM12878,USF1,Single,https://www.encodeproject.org/files/ENCFF000OGR/@@download/ENCFF000OGR.bam,https://www.encodeproject.org/files/ENCFF083HDR/@@download/ENCFF083HDR.bed.gz
GM12878,USF1,Single,https://www.encodeproject.org/files/ENCFF845IBA/@@download/ENCFF845IBA.bam,https://www.encodeproject.org/files/ENCFF083HDR/@@download/ENCFF083HDR.bed.gz
GM12878,USF1,Single,https://www.encodeproject.org/files/ENCFF281OFW/@@download/ENCFF281OFW.bam,https://www.encodeproject.org/files/ENCFF083HDR/@@download/ENCFF083HDR.bed.gz
GM12878,NFYA,Single,https://www.encodeproject.org/files/ENCFF000VZO/@@download/ENCFF000VZO.bam,https://www.encodeproject.org/files/ENCFF333CPM/@@download/ENCFF333CPM.bed.gz
GM12878,NFYA,Single,https://www.encodeproject.org/files/ENCFF576YMK/@@download/ENCFF576YMK.bam,https://www.encodeproject.org/files/ENCFF333CPM/@@download/ENCFF333CPM.bed.gz
GM12878,NFYA,Single,https://www.encodeproject.org/files/ENCFF282HGE/@@download/ENCFF282HGE.bam,https://www.encodeproject.org/files/ENCFF333CPM/@@download/ENCFF333CPM.bed.gz
K562,RCOR1,Single,https://www.encodeproject.org/files/ENCFF000YLN/@@download/ENCFF000YLN.bam,https://www.encodeproject.org/files/ENCFF620JKI/@@download/ENCFF620JKI.bed.gz
K562,RCOR1,Single,https://www.encodeproject.org/files/ENCFF407IDZ/@@download/ENCFF407IDZ.bam,https://www.encodeproject.org/files/ENCFF620JKI/@@download/ENCFF620JKI.bed.gz
K562,RCOR1,Single,https://www.encodeproject.org/files/ENCFF788YXI/@@download/ENCFF788YXI.bam,https://www.encodeproject.org/files/ENCFF620JKI/@@download/ENCFF620JKI.bed.gz
K562,RCOR1,Single,https://www.encodeproject.org/files/ENCFF000YLK/@@download/ENCFF000YLK.bam,https://www.encodeproject.org/files/ENCFF620JKI/@@download/ENCFF620JKI.bed.gz
K562,RCOR1,Single,https://www.encodeproject.org/files/ENCFF074CIT/@@download/ENCFF074CIT.bam,https://www.encodeproject.org/files/ENCFF620JKI/@@download/ENCFF620JKI.bed.gz
K562,RCOR1,Single,https://www.encodeproject.org/files/ENCFF918NIR/@@download/ENCFF918NIR.bam,https://www.encodeproject.org/files/ENCFF620JKI/@@download/ENCFF620JKI.bed.gz
GM12878,IRF4,Single,https://www.encodeproject.org/files/ENCFF000NWF/@@download/ENCFF000NWF.bam,https://www.encodeproject.org/files/ENCFF947MLS/@@download/ENCFF947MLS.bed.gz
GM12878,IRF4,Single,https://www.encodeproject.org/files/ENCFF077CHK/@@download/ENCFF077CHK.bam,https://www.encodeproject.org/files/ENCFF947MLS/@@download/ENCFF947MLS.bed.gz
GM12878,IRF4,Single,https://www.encodeproject.org/files/ENCFF356JEO/@@download/ENCFF356JEO.bam,https://www.encodeproject.org/files/ENCFF947MLS/@@download/ENCFF947MLS.bed.gz
K562,AGO1,Single,https://www.encodeproject.org/files/ENCFF431XVO/@@download/ENCFF431XVO.bam,https://www.encodeproject.org/files/ENCFF980ENB/@@download/ENCFF980ENB.bed.gz
K562,AGO1,Single,https://www.encodeproject.org/files/ENCFF889EEB/@@download/ENCFF889EEB.bam,https://www.encodeproject.org/files/ENCFF980ENB/@@download/ENCFF980ENB.bed.gz
K562,ZBTB7A,Single,https://www.encodeproject.org/files/ENCFF000QKV/@@download/ENCFF000QKV.bam,https://www.encodeproject.org/files/ENCFF412YTK/@@download/ENCFF412YTK.bed.gz
K562,ZBTB7A,Single,https://www.encodeproject.org/files/ENCFF927KAH/@@download/ENCFF927KAH.bam,https://www.encodeproject.org/files/ENCFF412YTK/@@download/ENCFF412YTK.bed.gz
K562,ZBTB7A,Single,https://www.encodeproject.org/files/ENCFF859KGS/@@download/ENCFF859KGS.bam,https://www.encodeproject.org/files/ENCFF412YTK/@@download/ENCFF412YTK.bed.gz
GM12878,WRNIP1,Single,https://www.encodeproject.org/files/ENCFF000WFY/@@download/ENCFF000WFY.bam,https://www.encodeproject.org/files/ENCFF686FNX/@@download/ENCFF686FNX.bed.gz
GM12878,WRNIP1,Single,https://www.encodeproject.org/files/ENCFF366GBN/@@download/ENCFF366GBN.bam,https://www.encodeproject.org/files/ENCFF686FNX/@@download/ENCFF686FNX.bed.gz
GM12878,WRNIP1,Single,https://www.encodeproject.org/files/ENCFF417TCH/@@download/ENCFF417TCH.bam,https://www.encodeproject.org/files/ENCFF686FNX/@@download/ENCFF686FNX.bed.gz
GM12878,EP300,Single,https://www.encodeproject.org/files/ENCFF000WAS/@@download/ENCFF000WAS.bam,https://www.encodeproject.org/files/ENCFF981IPY/@@download/ENCFF981IPY.bed.gz
GM12878,EP300,Single,https://www.encodeproject.org/files/ENCFF175QVH/@@download/ENCFF175QVH.bam,https://www.encodeproject.org/files/ENCFF981IPY/@@download/ENCFF981IPY.bed.gz
GM12878,EP300,Single,https://www.encodeproject.org/files/ENCFF331KEV/@@download/ENCFF331KEV.bam,https://www.encodeproject.org/files/ENCFF981IPY/@@download/ENCFF981IPY.bed.gz
GM12878,EP300,Single,https://www.encodeproject.org/files/ENCFF000NYW/@@download/ENCFF000NYW.bam,https://www.encodeproject.org/files/ENCFF981IPY/@@download/ENCFF981IPY.bed.gz
GM12878,EP300,Single,https://www.encodeproject.org/files/ENCFF234DXO/@@download/ENCFF234DXO.bam,https://www.encodeproject.org/files/ENCFF981IPY/@@download/ENCFF981IPY.bed.gz
GM12878,EP300,Single,https://www.encodeproject.org/files/ENCFF431HRP/@@download/ENCFF431HRP.bam,https://www.encodeproject.org/files/ENCFF981IPY/@@download/ENCFF981IPY.bed.gz
GM12878,EP300,Single,https://www.encodeproject.org/files/ENCFF000WAJ/@@download/ENCFF000WAJ.bam,https://www.encodeproject.org/files/ENCFF981IPY/@@download/ENCFF981IPY.bed.gz
GM12878,EP300,Single,https://www.encodeproject.org/files/ENCFF344EBI/@@download/ENCFF344EBI.bam,https://www.encodeproject.org/files/ENCFF981IPY/@@download/ENCFF981IPY.bed.gz
GM12878,EP300,Single,https://www.encodeproject.org/files/ENCFF258NYC/@@download/ENCFF258NYC.bam,https://www.encodeproject.org/files/ENCFF981IPY/@@download/ENCFF981IPY.bed.gz
K562,FOSL1,Single,https://www.encodeproject.org/files/ENCFF000QAC/@@download/ENCFF000QAC.bam,https://www.encodeproject.org/files/ENCFF753OLX/@@download/ENCFF753OLX.bed.gz
K562,FOSL1,Single,https://www.encodeproject.org/files/ENCFF757JWB/@@download/ENCFF757JWB.bam,https://www.encodeproject.org/files/ENCFF753OLX/@@download/ENCFF753OLX.bed.gz
K562,FOSL1,Single,https://www.encodeproject.org/files/ENCFF670JGI/@@download/ENCFF670JGI.bam,https://www.encodeproject.org/files/ENCFF753OLX/@@download/ENCFF753OLX.bed.gz
K562 treated with Interferon gamma for 30 minutes,JUN,Single,https://www.encodeproject.org/files/ENCFF000YJB/@@download/ENCFF000YJB.bam,https://www.encodeproject.org/files/ENCFF646NDI/@@download/ENCFF646NDI.bed.gz
K562 treated with Interferon gamma for 30 minutes,JUN,Single,https://www.encodeproject.org/files/ENCFF195OTC/@@download/ENCFF195OTC.bam,https://www.encodeproject.org/files/ENCFF646NDI/@@download/ENCFF646NDI.bed.gz
K562 treated with Interferon gamma for 30 minutes,JUN,Single,https://www.encodeproject.org/files/ENCFF994JIB/@@download/ENCFF994JIB.bam,https://www.encodeproject.org/files/ENCFF646NDI/@@download/ENCFF646NDI.bed.gz
K562,TAF15,Single,https://www.encodeproject.org/files/ENCFF178QOE/@@download/ENCFF178QOE.bam,https://www.encodeproject.org/files/ENCFF690XXK/@@download/ENCFF690XXK.bed.gz
K562,TAF15,Single,https://www.encodeproject.org/files/ENCFF818HIH/@@download/ENCFF818HIH.bam,https://www.encodeproject.org/files/ENCFF690XXK/@@download/ENCFF690XXK.bed.gz
K562 genetically modified using stable transfection,eGFP-ZNF148,Single,https://www.encodeproject.org/files/ENCFF557RIA/@@download/ENCFF557RIA.bam,https://www.encodeproject.org/files/ENCFF297GYL/@@download/ENCFF297GYL.bed.gz
K562 genetically modified using stable transfection,eGFP-ZNF148,Single,https://www.encodeproject.org/files/ENCFF628WUH/@@download/ENCFF628WUH.bam,https://www.encodeproject.org/files/ENCFF297GYL/@@download/ENCFF297GYL.bed.gz
K562,RNF2,Single,https://www.encodeproject.org/files/ENCFF798BDQ/@@download/ENCFF798BDQ.bam,https://www.encodeproject.org/files/ENCFF617ITM/@@download/ENCFF617ITM.bed.gz
K562,RNF2,Single,https://www.encodeproject.org/files/ENCFF672FSO/@@download/ENCFF672FSO.bam,https://www.encodeproject.org/files/ENCFF617ITM/@@download/ENCFF617ITM.bed.gz
K562,RNF2,Single,https://www.encodeproject.org/files/ENCFF107VJA/@@download/ENCFF107VJA.bam,https://www.encodeproject.org/files/ENCFF617ITM/@@download/ENCFF617ITM.bed.gz
K562,RNF2,Single,https://www.encodeproject.org/files/ENCFF789KSW/@@download/ENCFF789KSW.bam,https://www.encodeproject.org/files/ENCFF617ITM/@@download/ENCFF617ITM.bed.gz
K562,RNF2,Single,https://www.encodeproject.org/files/ENCFF001QXD/@@download/ENCFF001QXD.bam,https://www.encodeproject.org/files/ENCFF617ITM/@@download/ENCFF617ITM.bed.gz
K562,RNF2,Single,https://www.encodeproject.org/files/ENCFF178EUH/@@download/ENCFF178EUH.bam,https://www.encodeproject.org/files/ENCFF617ITM/@@download/ENCFF617ITM.bed.gz
K562,RNF2,Single,https://www.encodeproject.org/files/ENCFF821IRR/@@download/ENCFF821IRR.bam,https://www.encodeproject.org/files/ENCFF617ITM/@@download/ENCFF617ITM.bed.gz
GM12878,CHD4,Single,https://www.encodeproject.org/files/ENCFF720WGU/@@download/ENCFF720WGU.bam,https://www.encodeproject.org/files/ENCFF593OVL/@@download/ENCFF593OVL.bed.gz
GM12878,CHD4,Single,https://www.encodeproject.org/files/ENCFF136DQN/@@download/ENCFF136DQN.bam,https://www.encodeproject.org/files/ENCFF593OVL/@@download/ENCFF593OVL.bed.gz
K562,SMC3,Single,https://www.encodeproject.org/files/ENCFF000YZI/@@download/ENCFF000YZI.bam,https://www.encodeproject.org/files/ENCFF714FTS/@@download/ENCFF714FTS.bed.gz
K562,SMC3,Single,https://www.encodeproject.org/files/ENCFF359UWD/@@download/ENCFF359UWD.bam,https://www.encodeproject.org/files/ENCFF714FTS/@@download/ENCFF714FTS.bed.gz
K562,SMC3,Single,https://www.encodeproject.org/files/ENCFF013ESF/@@download/ENCFF013ESF.bam,https://www.encodeproject.org/files/ENCFF714FTS/@@download/ENCFF714FTS.bed.gz
K562,SAP30,Single,https://www.encodeproject.org/files/ENCFF000CBT/@@download/ENCFF000CBT.bam,https://www.encodeproject.org/files/ENCFF643AZY/@@download/ENCFF643AZY.bed.gz
K562,SAP30,Single,https://www.encodeproject.org/files/ENCFF548SYQ/@@download/ENCFF548SYQ.bam,https://www.encodeproject.org/files/ENCFF643AZY/@@download/ENCFF643AZY.bed.gz
K562,SAP30,Single,https://www.encodeproject.org/files/ENCFF187CGT/@@download/ENCFF187CGT.bam,https://www.encodeproject.org/files/ENCFF643AZY/@@download/ENCFF643AZY.bed.gz
K562 genetically modified using CRISPR,3xFLAG-ATF1,Single,https://www.encodeproject.org/files/ENCFF228HJC/@@download/ENCFF228HJC.bam,https://www.encodeproject.org/files/ENCFF624BVW/@@download/ENCFF624BVW.bed.gz
K562 genetically modified using CRISPR,3xFLAG-ATF1,Single,https://www.encodeproject.org/files/ENCFF447TYF/@@download/ENCFF447TYF.bam,https://www.encodeproject.org/files/ENCFF624BVW/@@download/ENCFF624BVW.bed.gz
GM12878,CHD1,Single,https://www.encodeproject.org/files/ENCFF000VTE/@@download/ENCFF000VTE.bam,https://www.encodeproject.org/files/ENCFF136HKZ/@@download/ENCFF136HKZ.bed.gz
